window_id,feature,current_value,baseline_mean,baseline_std,delta,standardized_change,standardized_change_available
12,gyro_y_mean,-0.008371000000000003,-0.0080752,0.057069542992387805,-0.00029580000000000405,-0.005183149969143072,True
12,gyro_y_std,0.5038608766901831,0.5009338702116077,0.0337028571848155,0.002927006478575356,0.08684742846947975,True
12,gyro_z_mean,-0.10701400000000001,0.013622899999999999,0.07055050927732556,-0.1206369,-1.7099366288879767,True
12,gyro_z_std,0.48062445110917945,0.5019867573022065,0.029042850402734053,-0.021362306193027092,-0.7355444075494765,True
12,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
13,optical_mean,1.2001,1.1997622000000001,0.0013166012912038591,0.0003377999999998327,0.2565697012882001,True
13,optical_std,0.022754784112357564,0.01972223722951765,0.0016384415957329472,0.003032546882839913,1.8508727383006416,True
13,gyro_x_mean,0.002025000000000001,-0.012315000000000001,0.03592765372522954,0.014340000000000002,0.399135443401638,True
13,gyro_x_std,0.42514624763132974,0.49392227982660664,0.02931000449824639,-0.06877603219527689,-2.346503638352964,True
13,gyro_y_mean,0.05623000000000001,-0.0080752,0.057069542992387805,0.0643052,1.126786664623849,True
13,gyro_y_std,0.4533612732689019,0.5009338702116077,0.0337028571848155,-0.047572596942705825,-1.4115300872514513,True
13,gyro_z_mean,-0.055114,0.013622899999999999,0.07055050927732556,-0.0687369,-0.9742934629968938,True
13,gyro_z_std,0.4802046944835087,0.5019867573022065,0.029042850402734053,-0.021782062818697823,-0.7499974181820421,True
13,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
14,optical_mean,1.200447,1.1997622000000001,0.0013166012912038591,0.0006847999999999299,0.5201270913032222,True
14,optical_std,0.019122878732031952,0.01972223722951765,0.0016384415957329472,-0.0005993584974856997,-0.3658101082434862,True
14,gyro_x_mean,-0.0064690000000000025,-0.012315000000000001,0.03592765372522954,0.005845999999999999,0.16271588578284343,True
14,gyro_x_std,0.5132254919029257,0.49392227982660664,0.02931000449824639,0.01930321207631902,0.658587823740318,True
14,gyro_y_mean,0.02237,-0.0080752,0.057069542992387805,0.0304452,0.5334754477368238,True
14,gyro_y_std,0.4917313037625325,0.5009338702116077,0.0337028571848155,-0.009202566449075245,-0.2730500384169617,True
14,gyro_z_mean,0.05031799999999999,0.013622899999999999,0.07055050927732556,0.03669509999999999,0.5201252319208067,True
14,gyro_z_std,0.5199431438878678,0.5019867573022065,0.029042850402734053,0.017956386585661233,0.6182721852938665,True
14,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
15,optical_mean,1.8002779999999998,1.1997622000000001,0.0013166012912038591,0.6005157999999997,456.1105962845493,True
15,optical_std,0.02123384835586804,0.01972223722951765,0.0016384415957329472,0.001511611126350388,0.9225907901063618,True
15,gyro_x_mean,-0.022716000000000007,-0.012315000000000001,0.03592765372522954,-0.010401000000000006,-0.28949844817436804,True
15,gyro_x_std,0.475340437522414,0.49392227982660664,0.02931000449824639,-0.01858184230419263,-0.6339760986834505,True
15,gyro_y_mean,-0.03219000000000001,-0.0080752,0.057069542992387805,-0.024114800000000013,-0.42255113210239925,True
15,gyro_y_std,0.4838862038744234,0.5009338702116077,0.0337028571848155,-0.017047666337184353,-0.5058225848242035,True
15,gyro_z_mean,0.09550800000000002,0.013622899999999999,0.07055050927732556,0.08188510000000003,1.160659233204392,True
15,gyro_z_std,0.52440596043142,0.5019867573022065,0.029042850402734053,0.022419203129213416,0.771935358214802,True
15,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
16,optical_mean,1.7972989999999998,1.1997622000000001,0.0013166012912038591,0.5975367999999996,453.847952293614,True
16,optical_std,0.022875639859903374,0.01972223722951765,0.0016384415957329472,0.0031534026303857224,1.9246353599653738,True
16,gyro_x_mean,0.0015440000000000087,-0.012315000000000001,0.03592765372522954,0.01385900000000001,0.3857474274827966,True
16,gyro_x_std,0.5375840972945536,0.49392227982660664,0.02931000449824639,0.04366181746794695,1.4896557750633994,True
16,gyro_y_mean,0.019848000000000008,-0.0080752,0.057069542992387805,0.02792320000000001,0.48928374989308276,True
16,gyro_y_std,0.5122464753378007,0.5009338702116077,0.0337028571848155,0.01131260512619292,0.3356571540554641,True
16,gyro_z_mean,-0.080458,0.013622899999999999,0.07055050927732556,-0.0940809,-1.3335254552193139,True
16,gyro_z_std,0.4604950073953028,0.5019867573022065,0.029042850402734053,-0.04149174990690374,-1.4286390396101674,True
16,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
17,optical_mean,1.4992459999999996,1.1997622000000001,0.0013166012912038591,0.2994837999999995,227.4673448984399,True
17,optical_std,0.30218804689133555,0.01972223722951765,0.0016384415957329472,0.2824658096618179,172.3990714087422,True
17,gyro_x_mean,-3.0669719999999994,-0.012315000000000001,0.03592765372522954,-3.0546569999999993,-85.02244603451302,True
17,gyro_x_std,17.751620806845104,0.49392227982660664,0.02931000449824639,17.257698527018498,588.798904075604,True
17,gyro_y_mean,2.330438,-0.0080752,0.057069542992387805,2.3385132,40.97655382157031,True
17,gyro_y_std,12.316473805117925,0.5009338702116077,0.0337028571848155,11.815539934906317,350.5797704364868,True
17,gyro_z_mean,-0.935914,0.013622899999999999,0.07055050927732556,-0.9495369,-13.458965919969263,True
17,gyro_z_std,11.115488192994674,0.5019867573022065,0.029042850402734053,10.613501435692466,365.4428297676087,True
17,gyro_rapid_change_count,1,0.0,0.0,1.0,,False
18,optical_mean,1.2006450000000002,1.1997622000000001,0.0013166012912038591,0.0008828000000000724,0.6705143052023499,True
18,optical_std,0.02217940655202478,0.01972223722951765,0.0016384415957329472,0.0024571693225071273,1.4996990609286425,True
18,gyro_x_mean,1.148103,-0.012315000000000001,0.03592765372522954,1.1604180000000002,32.29874148962635,True
18,gyro_x_std,31.898856953936313,0.49392227982660664,0.02931000449824639,31.404934674109708,1071.4749182651492,True
18,gyro_y_mean,0.24399699999999974,-0.0080752,0.057069542992387805,0.25207219999999975,4.416930411263715,True
18,gyro_y_std,17.451598614725558,0.5009338702116077,0.0337028571848155,16.95066474451395,502.94444330229993,True
18,gyro_z_mean,-1.0818630000000002,0.013622899999999999,0.07055050927732556,-1.0954859000000003,-15.52768238275612,True
18,gyro_z_std,15.648019441863275,0.5019867573022065,0.029042850402734053,15.146032684561067,521.5064112004393,True
18,gyro_rapid_change_count,4,0.0,0.0,4.0,,False
19,optical_mean,1.204598,1.1997622000000001,0.0013166012912038591,0.004835799999999946,3.6729418634993447,True
19,optical_std,0.02059508184008988,0.01972223722951765,0.0016384415957329472,0.0008728446105722293,0.5327285469591411,True
19,gyro_x_mean,-5.613453999999999,-0.012315000000000001,0.03592765372522954,-5.601138999999999,-155.90049500133935,True
19,gyro_x_std,30.102707151246115,0.49392227982660664,0.02931000449824639,29.60878487141951,1010.1938016826642,True
19,gyro_y_mean,-1.520209,-0.0080752,0.057069542992387805,-1.5121338,-26.496336236680488,True
19,gyro_y_std,21.661779817956305,0.5009338702116077,0.0337028571848155,21.160845947744697,627.8650451415886,True
19,gyro_z_mean,1.9899949999999997,0.013622899999999999,0.07055050927732556,1.9763720999999996,28.013576659398996,True
19,gyro_z_std,14.917511325126418,0.5019867573022065,0.029042850402734053,14.41552456782421,496.3536418748744,True
19,gyro_rapid_change_count,1,0.0,0.0,1.0,,False
20,optical_mean,1.2006290000000002,1.1997622000000001,0.0013166012912038591,0.0008668000000000564,0.6583618030690837,True
20,optical_std,0.01891190257483366,0.01972223722951765,0.0016384415957329472,-0.0008103346546839904,-0.49457646631675756,True
20,gyro_x_mean,-0.02532,-0.012315000000000001,0.03592765372522954,-0.013004999999999997,-0.3619774366414435,True
20,gyro_x_std,0.41114612244310417,0.49392227982660664,0.02931000449824639,-0.08277615738350247,-2.8241605144910484,True
20,gyro_y_mean,0.036172,-0.0080752,0.057069542992387805,0.0442472,0.7753207346675598,True
20,gyro_y_std,0.5173106165699676,0.5009338702116077,0.0337028571848155,0.01637674635835984,0.48591566787809987,True
20,gyro_z_mean,-0.052273999999999994,0.013622899999999999,0.07055050927732556,-0.0658969,-0.9340386153835858,True
20,gyro_z_std,0.4831145730817898,0.5019867573022065,0.029042850402734053,-0.018872184220416754,-0.649804821452379,True
20,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
21,optical_mean,1.199001,1.1997622000000001,0.0013166012912038591,-0.0007612000000001284,-0.5781552889896613,True
21,optical_std,0.01990045474354795,0.01972223722951765,0.0016384415957329472,0.00017821751403029884,0.10877257663284255,True
21,gyro_x_mean,0.024050000000000002,-0.012315000000000001,0.03592765372522954,0.036365,1.0121729706625218,True
21,gyro_x_std,0.5183934064974207,0.49392227982660664,0.02931000449824639,0.02447112667081408,0.8349069571885662,True
21,gyro_y_mean,0.041454000000000005,-0.0080752,0.057069542992387805,0.0495292,0.8678744809049274,True
21,gyro_y_std,0.49704356397000055,0.5009338702116077,0.0337028571848155,-0.0038903062416071887,-0.1154295678931319,True
21,gyro_z_mean,-0.033022,0.013622899999999999,0.07055050927732556,-0.0466449,-0.6611561061401345,True
21,gyro_z_std,0.5114302479478506,0.5019867573022065,0.029042850402734053,0.009443490645644093,0.32515715622579167,True
21,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
23,optical_mean,1.199421,1.1997622000000001,0.0013166012912038591,-0.00034120000000004147,-0.25915210799167515,True
23,optical_std,0.018411438265382753,0.01972223722951765,0.0016384415957329472,-0.0013107989641348988,-0.8000278847587,True
23,gyro_x_mean,0.024155000000000003,-0.012315000000000001,0.03592765372522954,0.03647,1.0150955105200652,True
23,gyro_x_std,0.4466024844030762,0.49392227982660664,0.02931000449824639,-0.04731979542353043,-1.6144588250186576,True
23,gyro_y_mean,0.051535999999999985,-0.0080752,0.057069542992387805,0.05961119999999998,1.0445361373920796,True
23,gyro_y_std,0.5450351466685429,0.5009338702116077,0.0337028571848155,0.04410127645693518,1.3085322771033367,True
23,gyro_z_mean,0.05367500000000001,0.013622899999999999,0.07055050927732556,0.04005210000000001,0.567708162708791,True
23,gyro_z_std,0.47767613910996226,0.5019867573022065,0.029042850402734053,-0.024310618192244282,-0.8370603386076635,True
23,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
24,optical_mean,1.1989419999999997,1.1997622000000001,0.0013166012912038591,-0.0008202000000003817,-0.6229676406062282,True
24,optical_std,0.019147308844848138,0.01972223722951765,0.0016384415957329472,-0.0005749283846695138,-0.3508995292641622,True
24,gyro_x_mean,-0.05913199999999999,-0.012315000000000001,0.03592765372522954,-0.04681699999999999,-1.3030909381962676,True
24,gyro_x_std,0.4830291218715492,0.49392227982660664,0.02931000449824639,-0.010893157955057409,-0.37165323382018395,True
24,gyro_y_mean,-0.04613,-0.0080752,0.057069542992387805,-0.0380548,-0.6668145214528163,True
24,gyro_y_std,0.4990136458054028,0.5009338702116077,0.0337028571848155,-0.001920224406204929,-0.05697512218845552,True
24,gyro_z_mean,0.046930000000000006,0.013622899999999999,0.07055050927732556,0.033307100000000006,0.4721028996271849,True
24,gyro_z_std,0.4784717589367214,0.5019867573022065,0.029042850402734053,-0.02351499836548515,-0.8096656505613334,True
24,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
26,optical_mean,1.197972,1.1997622000000001,0.0013166012912038591,-0.001790200000000075,-1.3597130824345252,True
26,optical_std,0.020174642896467834,0.01972223722951765,0.0016384415957329472,0.00045240566695018206,0.27611949557945703,True
26,gyro_x_mean,0.07725399999999999,-0.012315000000000001,0.03592765372522954,0.089569,2.4930378333362135,True
26,gyro_x_std,0.5353587734258214,0.49392227982660664,0.02931000449824639,0.04143649359921475,1.4137320791504446,True
26,gyro_y_mean,-0.02749399999999999,-0.0080752,0.057069542992387805,-0.019418799999999993,-0.3402655599080259,True
26,gyro_y_std,0.49728353276978715,0.5009338702116077,0.0337028571848155,-0.0036503374418205836,-0.10830943566010802,True
26,gyro_z_mean,0.13655700000000004,0.013622899999999999,0.07055050927732556,0.12293410000000005,1.742497697879981,True
26,gyro_z_std,0.5462964968320774,0.5019867573022065,0.029042850402734053,0.04430973952987083,1.5256677259784244,True
26,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
27,optical_mean,1.19979,1.1997622000000001,0.0013166012912038591,2.7799999999800207e-05,0.021114972456377248,True
27,optical_std,0.017911004996928565,0.01972223722951765,0.0016384415957329472,-0.0018112322325890863,-1.1054603577607796,True
27,gyro_x_mean,0.01028100000000001,-0.012315000000000001,0.03592765372522954,0.022596000000000012,0.6289305773433344,True
27,gyro_x_std,0.48105621369960494,0.49392227982660664,0.02931000449824639,-0.012866066127001696,-0.4389650000828717,True
27,gyro_y_mean,-0.0021419999999999885,-0.0080752,0.057069542992387805,0.005933200000000011,0.10396438606125527,True
27,gyro_y_std,0.5069822411445987,0.5009338702116077,0.0337028571848155,0.006048370932990932,0.17946166699824986,True
27,gyro_z_mean,0.040041000000000014,0.013622899999999999,0.07055050927732556,0.026418100000000014,0.3744565456806788,True
27,gyro_z_std,0.5050407916386557,0.5019867573022065,0.029042850402734053,0.0030540343364491296,0.10515615010576328,True
27,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
28,optical_mean,1.200214,1.1997622000000001,0.0013166012912038591,0.00045179999999978016,0.34315627898759565,True
28,optical_std,0.020750195276189556,0.01972223722951765,0.0016384415957329472,0.0010279580466719049,0.6273998715297837,True
28,gyro_x_mean,0.007086999999999995,-0.012315000000000001,0.03592765372522954,0.019401999999999996,0.5400296982481574,True
28,gyro_x_std,0.5133240735938653,0.49392227982660664,0.02931000449824639,0.0194017937672587,0.6619512381316593,True
28,gyro_y_mean,0.014818999999999995,-0.0080752,0.057069542992387805,0.022894199999999996,0.40116319142513074,True
28,gyro_y_std,0.560707543144374,0.5009338702116077,0.0337028571848155,0.05977367293276625,1.7735491268585,True
28,gyro_z_mean,-0.09055699999999998,0.013622899999999999,0.07055050927732556,-0.10417989999999998,-1.4766711263625516,True
28,gyro_z_std,0.48588520707158805,0.5019867573022065,0.029042850402734053,-0.01610155023061849,-0.5544066786606701,True
28,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
29,optical_mean,1.19858,1.1997622000000001,0.0013166012912038591,-0.0011822000000001331,-0.8979180013709134,True
29,optical_std,0.019495563597906072,0.01972223722951765,0.0016384415957329472,-0.00022667363161157916,-0.13834709287283325,True
29,gyro_x_mean,0.13172699999999998,-0.012315000000000001,0.03592765372522954,0.14404199999999998,4.009223677716786,True
29,gyro_x_std,0.5085510811816253,0.49392227982660664,0.02931000449824639,0.01462880135501865,0.4991060767627616,True
29,gyro_y_mean,0.06161599999999999,-0.0080752,0.057069542992387805,0.0696912,1.2211627489166283,True
29,gyro_y_std,0.5270005661704739,0.5009338702116077,0.0337028571848155,0.026066695958866126,0.7734268882879826,True
29,gyro_z_mean,0.02970000000000001,0.013622899999999999,0.07055050927732556,0.01607710000000001,0.22788070794503928,True
29,gyro_z_std,0.530734804210163,0.5019867573022065,0.029042850402734053,0.028748046907956404,0.9898493608344346,True
29,gyro_rapid_change_count,0,0.0,0.0,0.0,,False
